"huc12","areasqkm"
"030201050306",51.9130918715
"030202020403",81.81128557
"030201050201",233.06019155
"030401030401",112.417510548
"030300030506",40.8538814373
"030401030104",127.70654162
"030300030202",42.9496349375
"030300040102",120.38750846
"030202011005",46.6487649936
"030401020206",52.0580457827
"030300020704",61.1601847901
"030202030202",31.6930498621
"030202010901",146.995925496
"030401030204",77.3135648762
"030300030503",105.857755749
"030201050307",39.8960817937
"030401020102",77.4434209423
"030202011004",60.1450109424
"030202030605",82.2251517899
"030401020105",91.5595758411
"030401010103",72.0002420435
"030202030201",103.333563777
"030401030404",126.547247468
"030300030109",34.7406306471
"030401020107",50.5628889154
"030401020101",138.453168646
"030300020609",107.098845097
"030201050203",272.563969809
"030300030502",44.6743234286
"030401020602",76.5365663809
"030202030603",139.052132317
"030401011502",56.9820741734
"030202020401",104.973614636
"030202011002",78.7467399857
"030201040109",102.766655794
"030401030402",107.016688017
"030401020106",92.2501319631
"030202011601",62.4401171013
"030401030205",47.8177250804
"030201050305",122.559085451
"030201040604",61.5193427239
"030202020402",98.5406913288
"030201040207",163.217944182
"030300030106",68.5134093046
"030401010201",53.424083
"030202011505",71.0790364984
"030201050103",75.7994203972
"030201030603",66.3299288791
"030202011001",92.7205295096
"030401020104",79.7264220731
"030300020508",75.4522311594
"030300020608",70.5082673894
"030300030501",96.1593968802
"030202030203",129.083011996
"030202030405",71.5520684757
"030300030201",112.615510365
"030401010203",66.8333790895
"030202011504",84.3773260366
"030300020702",75.0693989957
"030401011308",74.2214787552
"030300030108",72.0176405965
"030201030604",79.0875582358
"030401011403",78.6753538222
"030202030304",69.9906646441
"030300020610",141.897779082
"030201040103",84.2613188436
"030202011101",119.069378203
"030201030403",34.7346669112
"030300030103",41.6947165347
"030401020205",102.432438525
"030201050105",83.4255968825
"030300020701",90.4741529536
"030201050204",532.59965
"030201040108",38.7206354809
"030201030606",52.1927530069
"030202030604",109.393856846
"030201050104",119.780113826
"030202030105",52.4561683812
"030201050107",66.5971927878
"030201040201",101.624961772
"030401011402",60.3171806707
"030300020505",74.7908037177
"030202011103",130.173026169
"030202030404",45.7163081289
"030401011401",77.9897902069
"030201040603",100.282469418
"030401020204",88.6343184739
"030401010301",64.1759482942
"030202030602",100.238104442
"030201040105",59.2490772091
"030202030601",40.4858400795
"030401030201",64.0561882117
"030300020509",76.9592488847
"030202030102",49.7528525406
"030300020504",101.479404221
"030201040602",105.528234777
"030202030401",113.38443748
"030401010206",85.9542397779
"030401020201",147.781722251
"030201030507",63.7512217369
"030300030107",145.714862445
"030201030605",103.663296007
"030401030203",126.646125068
"030201040101",33.4225602069
"030401020203",70.4571955017
"030202011102",74.0801285664
"030401011501",111.18861752
"030201050108",104.161674288
"030202030403",40.3291208786
"030202010705",62.025513158
"030300020607",77.2046127784
"030300030105",76.3994483323
"030201040505",128.448478014
"030201050102",93.9536397613
"030201030404",62.7471928646
"030401010307",68.1167537711
"030202030302",74.8902462009
"030401010302",44.6754633999
"030202010804",94.1919183548
"030401011103",121.720646972
"030202030104",64.7072080176
"030300020301",95.3578257932
"030201030401",92.4894011597
"030202030402",61.3438343355
"030201040104",43.2015419569
"030300020306",93.3019926667
"030300030104",45.9898973735
"030401010401",46.6899639068
"030401011307",115.23853698
"030300020507",50.6838918318
"030202010803",104.034382279
"030300020604",49.0273982353
"030300020307",37.1695861614
"030401020202",70.9667880669
"030401011203",137.291055363
"030202011503",159.308608955
"030300020506",74.864295325
"030300020603",65.2617630224
"030300020606",77.1017251566
"030300020308",84.153229646
"030201030602",92.037438411
"030201040304",105.091886538
"030401010407",37.336558349
"030201030101",75.7203886455
"030202010801",136.322345275
"030401011303",49.017754886
"030202010802",41.69970513
"030201030203",127.435124275
"030401011305",72.7653891248
"030201030506",118.751215505
"030202030303",91.2420816269
"030300020502",70.6611720691
"030300030101",81.8823155438
"030202011502",64.9422844547
"030401011306",67.090308621
"030401030202",116.790539702
"030300020605",122.629025355
"030201030505",88.9125170606
"030300020302",81.0658780866
"030401011101",85.5400787903
"030201040601",110.506730957
"030300020304",45.103967985
"030201040503",83.1161566398
"030201030106",52.5585666539
"030201040305",94.0466139817
"030202030301",90.5821975163
"030300030102",77.2307797479
"030202010703",48.818298436
"030201050304",129.199326145
"030201030402",70.5127964212
"030300020602",43.0114309357
"030202010704",81.7834468721
"030300020503",101.651280177
"030201030503",55.8788964993
"030201040404",69.9065506601
"030202030103",129.584729292
"030201050101",302.950809081
"030401011304",108.392240445
"030202030101",113.862809611
"030300020601",134.776057368
"030201030102",58.9893311563
"030201050301",139.845437574
"030202010604",44.5814225885
"030201030107",45.951104598
"030300020310",87.533183266
"030201030105",109.551831767
"030101070403",117.739260044
"030300020305",35.5487483924
"030300020104",116.767217058
"030201030204",51.1629941489
"030202010502",56.4442055305
"030300020309",41.0673252656
"030201050303",1026.66260023
"030201010606",68.1965482534
"030300020501",73.6525209895
"030201030601",110.161745897
"030201010603",81.5782792108
"030101070401",35.7792361634
"030300020303",78.9049195278
"030201030504",86.206302229
"030201010403",38.6503746927
"030202010702",60.8062913271
"030201040403",124.820335541
"030300020101",86.8424160816
"030201040504",140.175474078
"030201040402",63.3239851988
"030202010504",80.2195621128
"030300020106",30.5117279015
"030201040502",143.332324863
"030201040401",101.56672418
"030202011501",111.594738243
"030201030304",45.2451742584
"030201030104",71.3753698766
"030201030103",98.5838238755
"030202010403",69.7455078923
"030202010701",36.6333299132
"030201010604",84.3208872261
"030201030502",78.7493949703
"030201010404",97.8680933639
"030300020407",86.4495015897
"030300020408",77.5312025467
"030102050805",38.6922553923
"030101070402",40.3868412968
"030102051601",81.43213918
"030202010302",101.660524411
"030201010607",70.156192562
"030201010605",87.2522125583
"030101070601",105.754227028
"030201050302",126.3633267
"030201030305",85.7167515679
"030201040301",71.911432774
"030201030202",79.789847986
"030102050804",70.4810585965
"030201010405",46.6360355361
"030202010603",56.5862681494
"030202010304",106.682215744
"030202010303",123.489544592
"030101070405",41.6549186699
"030202010601",57.0448100464
"030300020404",90.3016164395
"030201010602",45.3178757783
"030101070507",39.9505544202
"030201030501",137.283200423
"030201010503",42.5684514944
"030102050803",70.4549557945
"030201010402",46.2634143198
"030201030201",65.6138938176
"030102050201",74.6886745085
"030201030303",40.2369540132
"030201030302",51.7065585779
"030202010404",64.9988251108
"030102050807",93.5200738903
"030201010903",83.5777464908
"030201010904",88.4291206643
"030201010504",34.6464248398
"030101070901",73.2398275718
"030102050802",142.981694957
"030201010401",122.135387875
"030102050202",56.9916242661
"030102050806",94.00971967
"030201030301",33.8971736199
"030201010901",45.4596143072
"030101070508",89.7317939569
"030101070603",66.6493606351
"030102051504",165.053539838
"030201010501",122.503280651
"030101070602",121.479699475
"030201010902",54.1773866632
"030202010402",48.7435274045
"030202010503",136.02827663
"030201010502",104.973993056
"030102050103",100.223659406
"030201010601",81.8320629296
"030101070506",64.700568962
"030101070509",62.1975038471
"030102050809",149.75022117
"030102050801",71.4630201424
"030102050808",109.392288589
"030102051506",418.110651105
"030101070502",47.8525808003
"030101070807",33.3242253433
"030201020605",98.3549921777
"030101070902",69.4469690406
"030201010704",49.1141476635
"030102051505",192.34106334
"030101070504",63.2197152453
"030102050204",146.819241245
"030201010304",103.379420806
"030102050203",104.974037886
"030201020601",47.1905989101
"030101070803",74.8268321899
"030101070806",49.0922414441
"030201010303",85.6151271793
"030201010803",150.085791288
"030102050104",128.851832806
"030201020606",71.3777334482
"030201010706",50.2470460106
"030102051507",60.5544528529
"030101070505",47.0372853153
"030102051708",43.2468240345
"030201020501",48.3355475477
"030102050901",129.373864897
"030101070804",54.3520717009
"030101070805",69.6047341075
"030102051503",92.9467986563
"030102050903",117.153035267
"030102050902",111.799468748
"030102051709",132.667372492
"030102050106",54.2056346786
"030102050206",123.280280371
"030101070305",110.621300523
"030101070706",33.7339185789
"030102050207",113.530254579
"030201020504",96.4908571116
"030102050105",97.7422491397
"030201020503",69.1403574425
"030201020604",100.552719399
"030101070802",95.8115438076
"030102050108",73.2474528301
"030101070501",83.0327233369
"030102030705",50.787751222
"030102050904",107.955086035
"030102051502",68.9724278052
"030101070705",65.6843400168
"030102050208",41.3307863558
"030102050107",33.0594354418
"030101070303",58.2142489132
"030102051407",85.7388481841
"030102050907",38.5815257332
"030101070304",84.3563653108
"030201020602",32.0589379226
"030101070704",52.4333168965
"030102030706",63.3514392316
"030102050905",105.400015417
"030102051406",106.805898061
"030102050906",68.128363465
"030101070302",58.110455434
"030102050102",54.8505054894
"030102030703",32.8572540967
"030101070801",125.90041621
"030102050404",47.0354711103
"030102030704",34.0172620275
"030102030302",54.3297859035
"030102050406",255.927324352
"030102050405",45.313222156
"030102051404",96.6924761726
"030102030701",60.5780019386
"030102050401",50.2455640887
"030102051405",88.9099506436
"030102050403",38.1281474698
"030102050101",82.3795488243
"030102050402",34.6094731148
"030102050305",109.626603504
"030102051403",45.9614786118
"030102051704",39.2853747174
"030102050504",59.5491673673
"030102051707",163.432863852
"030102051401",32.7958470623
"030102051402",596.091926917
"030501010502",104.305970072
"030501010201",74.0703761679
"030501010605",40.0530450102
"030501010403",40.6695309557
"030501010402",89.3027891277
"030501010506",65.4196759809
"030501010803",117.626511548
"030501010202",145.909194942
"030501010302",60.2121540863
"030501010703",87.3018999051
"030501010702",62.1002750273
"030501010401",96.2415217273
"030501010504",74.0810354362
"030501010505",82.965697151
"030501010701",105.194754546
"030501010503",107.565592299
"030501010301",114.830600957
"030401010105",57.9597705563
"030501010501",108.441289614
"030401010102",109.656744045
"030401010101",85.5895434783
"030402080314",103.56053503
"030402080308",40.6671205943
"030402080313",57.1574989931
"030402080307",26.2811164317
"030402080312",61.5229110422
"030402080306",16.1399144266
"030402080311",64.589876281
"030402080305",18.9947651835
"030402080310",90.3139965486
"030402080304",24.9189580893
"030402080315",30.0063700577
"030402080309",33.0033595041
"030402080301",142.386359641
"030402080303",44.762294656
"030402080302",25.8982729577
"030401020501",99.9694435337
"030501011404",48.3405020376
"030401050302",111.563580137
"030501011403",93.8402280561
"030501020504",73.4192329776
"030401050106",47.2885150462
"030501011302",79.1945114848
"030501020303",66.7992543822
"030501020401",70.4401371227
"030401050102",125.176387386
"030501011202",76.6109843001
"030501020301",67.4338018255
"030501011201",112.067336415
"030501011104",49.6257622331
"030501020302",101.750386043
"030501011102",122.897247154
"030401020502",129.223196975
"030401020302",64.0080512256
"030501011103",59.0708836755
"030501050203",53.2623479116
"030501010106",70.1613480661
"030501050402",65.5399542809
"030501050606",58.9095993783
"030501050103",103.078953369
"030501050202",83.4538162883
"030501050505",73.3344004238
"030501050309",63.1216111739
"030501050201",45.873508742
"030501050406",116.660800626
"030501050504",99.6946231824
"030501050701",75.1325459859
"030501050302",71.6087494121
"030501050303",67.9889845376
"030501050802",84.476644602
"030501050604",52.1145740234
"030501050405",67.9547590606
"030501050304",66.7581438189
"030501050301",104.521510423
"030501050603",100.153335814
"030501050601",84.3554744384
"030501010102",97.0110137169
"030501010105",99.7224449781
"030501010602",103.029707454
"030501010603",64.5630826297
"030501020202",136.416699154
"030501020101",137.565413367
"030501010104",66.5127075771
"030501020102",78.8530819809
"030501010608",81.1503393159
"030501010804",86.1356502458
"030501010802",73.0215938458
"030501011405",44.3696667592
"030501020502",112.756878601
"030501011106",137.726805869
"030401050301",40.0952154076
"030501020604",53.0912251121
"030501020503",62.3877650262
"030501011304",79.545768046
"030401050103",107.656916203
"030501011402",117.042853887
"030501020601",71.791511388
"030401050101",72.9195891666
"030501011401",75.4460248862
"030501011204",68.4033607753
"030501020501",69.4978142409
"030501020402",87.6756395822
"030501011303",133.93029619
"030501011301",73.2201647449
"030501020403",68.4504725253
"030401050104",123.404737168
"030501011203",96.9184463687
"030501020103",80.2249011305
"030501011101",68.6917359117
"030501011105",98.6626545896
"030401020303",106.601107309
"030501050305",111.08629974
"030501010303",136.737662066
"030501050705",39.1217196381
"030501050407",39.190057529
"030501050104",85.9839150277
"030501050502",72.0003206311
"030501050102",55.544926537
"030501050204",97.6799778969
"030501050704",61.471723835
"030501050703",66.5049081445
"030501050308",90.0013500629
"030501050306",30.4807543368
"030501050307",120.075336317
"030501050403",116.336502552
"030501050702",130.274015762
"030501050401",49.9506795544
"030501050801",90.5324542951
"030501050605",91.02398487
"030501050602",81.3785559638
"030501050404",117.464772799
"030501010103",91.6757632165
"030501020201",112.946160405
"030501010601",87.7851452648
"030501010101",44.2021012368
"030501010604",69.5482281403
"030501010606",88.6211177517
"030501010607",69.3746001081
"030501010801",123.060502885
"030501020603",76.5105739584
"030501020602",81.2609424945
"030501050803",116.643042501
"030401011301",84.6032271035
"030401011007",122.797168396
"030401010601",46.4082009799
"030401010204",94.100040786
"030401010402",30.7570807933
"030401010205",90.7195894394
"030401010305",89.9978519082
"030401010602",45.3888426265
"030401011202",71.082412906
"030401010605",56.7839870374
"030401011102",115.533171327
"030401010406",42.142445451
"030401011201",68.4533601936
"030401010606",39.7870843686
"030401010607",36.3528595121
"030102051003",190.862734574
"030102051703",30.7111550423
"030102051705",105.563668078
"030102050705",32.6823051771
"030401010603",33.2527741005
"030401010303",77.5704299755
"030401010304",73.9648175429
"030401010306",127.562985989
"030101030303",101.993494395
"030401010403",59.6938850071
"030401011302",90.6416692283
"030300020107",70.9883480183
"030300020103",90.378082998
"030401011001",109.902202111
"030300020108",58.375748952
"030401011002",59.9351572458
"030401011005",76.3660560093
"030300020201",130.102547266
"030101030204",58.0680256799
"030401011006",99.8893768606
"030300020406",37.3773140785
"030300020403",82.2107228258
"030300020204",84.877422604
"030401010904",70.6372218896
"030202010301",69.2574377744
"030300020405",86.5656946381
"030101030304",84.6005748904
"030202010202",101.338694374
"030300020207",52.6807428065
"030101030203",129.191510118
"030401011004",37.8721167838
"030101030201",71.8461151228
"030300020206",42.5901837504
"030101030202",90.9889304942
"030300020402",67.9117274242
"030300020202",89.0985553988
"030202010203",85.1602043762
"030202010201",85.1237693467
"030202010501",87.3440589643
"030300020401",120.746885309
"030300020205",33.7003127638
"030101030501",63.2994111847
"030300020203",55.529725493
"030202010104",106.929524098
"030101030502",97.2375529497
"030201010204",134.381690824
"030202010401",74.3548204978
"030201010106",79.7034947126
"030202010102",146.421339679
"030101040503",75.150995621
"030201010705",135.353635315
"030201010301",76.8823978423
"030201010702",39.0799630713
"030101040201",115.039934599
"030201010302",91.409609727
"030201010105",113.818937363
"030201020104",72.1948582966
"030201010101",44.4277075444
"030101040504",70.9430836573
"030201020102",36.6296628251
"030201020304",102.722936383
"030202010103",95.5123993211
"030201020206",60.9387832498
"030201020405",117.883155157
"030201010703",56.3390308386
"030201010203",105.556693326
"030201010202",78.3937007803
"030201020603",36.9353290254
"030201010104",58.497162169
"030201010201",121.615822529
"030201020103",62.8415869999
"030201010701",86.9063051902
"030201020101",46.0684543625
"030201020404",99.9182948244
"030101070205",42.760678601
"030101070702",62.6706339201
"030201020303",126.402041824
"030101070701",35.3598774261
"030101070301",81.738630472
"030101070703",72.7349192471
"030201020205",84.4469167784
"030101070203",94.6471685833
"030201020402",79.8641116984
"030201020502",103.098434278
"030101070204",49.562578484
"030102030303",107.804458898
"030201020403",86.5639291474
"030102030401",39.7035442073
"030102030403",48.2154707687
"030102030301",100.295272358
"030101070206",88.3293056631
"030102030702",60.8766783018
"030102030402",44.1726179257
"030102030605",52.4559990828
"030102030304",81.6774343407
"030102040803",69.0183709219
"030102050302",75.7869614421
"030102030306",50.5868631169
"030102030404",63.1267969063
"030102040804",84.5193800299
"030102050503",117.574351706
"030102040806",125.374227338
"030102030305",44.7271048756
"030102030604",55.3689251228
"030102050709",49.8892483115
"030102050707",63.0321668366
"030102030405",80.4590462099
"030102030603",82.5507787718
"030102050304",149.967647852
"030102030602",50.604936447
"030102050502",121.333650161
"030102050303",133.865854082
"030102050501",49.5122929781
"030102050708",152.802178162
"030102050706",135.333435213
"030102051306",244.363173568
"030401010104",130.880083508
"030401010202",98.0310501633
"030502100101",47.0434646889
"030502071103",129.695369917
"030502071104",71.9409364654
"030502071003",137.41455123
"030502070706",107.519732768
"030502060304",136.120205942
"030502070902",106.286593931
"030502070901",61.3863856013
"030502100104",206.146413422
"030502100102",140.907266152
"030502080503",113.151920136
"030502070705",112.968188192
"030502060306",71.7539626449
"030502071002",112.914175097
"030502071001",78.3167829509
"030502070903",165.52796429
"030502070803",91.9483904844
"030502060302",133.446217366
"030502050103",33.7167205809
"030501100403",95.4610981036
"030501040406",102.061964899
"030402050303",141.707306141
"030402050301",144.828303857
"030501040405",132.823255404
"030501110101",57.2908132011
"030501110102",63.4806049525
"030501110109",668.322015454
"030402050402",41.8336859462
"030501040407",129.299702725
"030402050108",159.204952938
"030501040302",90.6220636421
"030402050101",70.8417660406
"030402020205",34.4679946339
"030402020206",127.118821242
"030501040306",142.179615697
"030501040307",59.7740040748
"030501040303",39.4377255912
"030501040305",161.756109234
"030501040208",57.7051478603
"030501040301",78.5093582624
"030501040204",106.071815973
"030501040202",107.578868631
"030501040201",75.8863027944
"030402020204",106.598165987
"030402020202",81.7848299284
"030402020203",57.3212421121
"030402020303",91.6685074156
"030402020201",106.379020602
"030402020104",125.637804063
"030402020105",65.6032035826
"030402020103",63.6152929178
"030502050301",57.5299527944
"030502050302",98.9918634412
"030502050108",138.373047635
"030502050105",42.7783340106
"030501110104",114.01439596
"030501110106",138.612230507
"030502060301",40.7433687655
"030502060108",160.199440566
"030502060202",34.061401011
"030502050308",88.6092329206
"030502060204",119.36929747
"030502060203",153.220126271
"030502050304",35.8751226942
"030502060201",106.40435396
"030502050305",105.098747595
"030502050303",29.105481832
"030501110105",49.7232694701
"030502080609",168.305347574
"030401050702",130.120644152
"030401050306",63.805648839
"030402020101",60.5562456352
"030402020102",132.159017133
"030401050601",87.4165205278
"030401050502",37.9032630648
"030401050501",39.4262565784
"030401050504",157.592004939
"030401050503",91.5255302896
"030401050506",101.239798923
"030401050701",109.501955557
"030401050704",104.113499191
"030601100102",95.2478916063
"030502080603",49.0848861322
"030502080406",94.1331160633
"030502080101",37.3658864722
"030502080201",35.8515356939
"030502070801",62.4810996658
"030601100301",105.186426954
"030502071101",122.545986168
"030502070601",41.0061719311
"030502060107",28.3968022907
"030502070501",35.5752248512
"030502040312",81.2950801941
"030502040308",32.9021994828
"030502070102",41.0059736934
"030502060101",78.0915430196
"030502060104",85.9929121324
"030502050106",31.4258634998
"030502060105",84.1904713422
"030502070104",68.9257633339
"030502060102",77.0838674095
"030502070302",124.899622211
"030502070301",54.3301384371
"030502060103",69.7203184042
"030502070401",71.1275929906
"030502070503",121.340128444
"030502070502",105.849650954
"030502070109",40.9183677462
"030502060106",103.339758121
"030502070108",40.4224929882
"030502080102",125.971709426
"030502070701",85.4299390603
"030502070804",94.1771122052
"030502080401",54.1320879696
"030502080501",39.9570443441
"030502080605",115.235747632
"030502070506",68.8378120013
"030502070504",85.3517396444
"030502080606",154.026920348
"030502080302",117.059008725
"030502080405",42.5882996462
"030502030307",58.7592846753
"030502040301",56.4492024962
"030502040204",47.3277727321
"030502040307",101.556877164
"030502040203",91.4977106883
"030502030308",143.058531227
"030501030408",68.7633563087
"030501030405",57.7979689416
"030501030403",49.9885888446
"030501060104",45.2165280529
"030501030503",47.9288214169
"030501040105",75.4897159595
"030601100302",61.8683039657
"030601100202",130.364125178
"030601100306",65.0766796865
"030601100305",125.414401472
"030601100304",97.711828649
"030501051103",104.604441676
"030601010702",118.438752622
"030601010602",64.527031697
"030501060203",55.1548443074
"030501070501",54.3777949815
"030501030501",37.0994511352
"030501090403",92.456355277
"030501060204",111.217747992
"030501040109",134.983541277
"030501090805",150.455477284
"030501060503",87.0131261699
"030501060101",76.7628181984
"030501090501",93.5952971604
"030502080403",52.9270325938
"030502070605",50.897681898
"030502080402",73.5799002016
"030502080607",174.223834011
"030601100103",139.6668163
"030502080502",74.7714785368
"030502080604",105.005598268
"030502071102",117.915026882
"030502070505",151.850488821
"030502070702",74.3354370009
"030502070606",107.826019241
"030502070203",122.358183969
"030502080202",104.722587527
"030502070201",156.868547361
"030601100201",141.353744717
"030502080608",129.059762831
"030502080601",129.6019522
"030502070704",148.146642243
"030502080301",101.978206836
"030502080404",102.620824534
"030502070703",147.797443629
"030502080204",121.436121137
"030502070507",64.0161909695
"030502070604",45.8863045593
"030502070202",72.1585668167
"030601100101",96.979233028
"030502080602",61.5112993778
"030502080407",146.341043384
"030502070110",60.7183842534
"030502070603",133.725067603
"030502070106",92.6313015607
"030502070103",80.7023286073
"030502070101",81.5547307147
"030502040305",51.6608263757
"030502080203",64.2358865247
"030502070602",31.5409375528
"030502070107",52.9322843866
"030502070403",138.850741048
"030502070105",27.5418723922
"030502070111",93.1849489967
"030502070402",74.1524777382
"030502070802",121.094405965
"030601100303",54.4499593095
"030502040102",98.5898565606
"030502030201",114.911103539
"030502040101",137.894860538
"030501100310",173.970021619
"030502040104",70.7752845416
"030501100402",53.1411211108
"030601070305",151.961555974
"030501100309",68.7726562037
"030502030106",134.036654665
"030501100308",119.457514457
"030601070304",51.2791389818
"030502030206",79.9277176548
"030501110103",85.6611475846
"030502030210",113.037268322
"030502040109",114.895171201
"030502040205",71.2538782781
"030502050104",78.9460232502
"030502040303",108.193467685
"030502040108",130.390932616
"030502050102",113.413134789
"030502040206",95.0859167668
"030601070307",91.1935601326
"030501091205",51.6089703944
"030501040304",136.92270029
"030501060702",67.4684934086
"030501060705",56.0558340956
"030501060603",50.0263832919
"030501060707",60.757693748
"030501060704",44.2588277484
"030501040401",55.8808592473
"030501091302",43.0291254907
"030501080401",121.601485407
"030501040103",54.1769119837
"030501040110",45.0845596439
"030501040111",164.176755775
"030601070102",68.9608488136
"030501091201",91.7945483792
"030501060405",102.024376656
"030501090603",22.8205529865
"030501080402",52.8125953703
"030501060506",80.8140219852
"030501090802",88.1958111475
"030601010804",58.0585240578
"030601010503",81.5938209838
"030501060305",95.6790232028
"030501060205",68.2334749244
"030501060304",53.331625929
"030501040101",84.2719058326
"030501070507",158.68200763
"030501080205",62.273179286
"030501090803",50.3920410257
"030501040205",101.838731766
"030501090808",107.760658623
"030501060703",86.2136557277
"030501090701",108.096928333
"030501060601",124.104464666
"030501090908",97.2121866504
"030501100201",49.944251829
"030501091403",109.242256237
"030501091309",30.8993856392
"030501091104",121.361185464
"030501100203",85.9599150331
"030501091002",32.4146845748
"030501091003",135.329795794
"030601070108",100.406797838
"030501100202",57.2038708486
"030501040403",104.168208481
"030502040311",130.981787806
"030501030502",155.909785636
"030501060201",70.2886932426
"030501060303",87.4769508613
"030501030301",73.6865857201
"030501060402",105.75292245
"030501060403",45.4995177465
"030501080501",67.4801424185
"030501090806",84.0850963618
"030601070306",99.9509299662
"030502030204",51.186065758
"030502030207",57.257109848
"030601070206",54.6714847891
"030501100305",79.612003782
"030501100401",133.766553768
"030501091101",117.125412843
"030501100104",101.850088631
"030501100301",27.9784953199
"030501100304",108.720394076
"030601070107",68.8385109062
"030501040404",76.6288020184
"030601070204",67.99970321
"030501091303",57.4565046431
"030502030104",90.1969982171
"030601070208",154.715648495
"030501100101",82.7152542577
"030502030209",37.6848176261
"030502030306",57.6210587252
"030502050101",95.2481360725
"030501080302",62.6932471574
"030501060501",63.6322587023
"030501040107",50.6250689412
"030501091206",130.514988036
"030501040203",150.799122218
"030501060505",52.6334623865
"030501090907",133.520776157
"030601070207",113.112050282
"030502030103",106.217775439
"030502030105",86.8341064985
"030501100302",94.6888280739
"030502030203",51.971634288
"030601070303",64.5470472475
"030601070301",40.5763757242
"030502040103",88.421380179
"030502040106",87.0906343942
"030501091402",75.7419464737
"030502070508",109.488393459
"030501030409",71.5943959196
"030501030406",59.6275837565
"030502040306",52.6391700055
"030502040201",28.4244310558
"030502030303",77.32532316
"030502030202",47.4596395879
"030501091202",127.372688402
"030501091305",49.0578499725
"030501090702",92.6134823331
"030501091307",80.2914454291
"030501060706",57.9793393779
"030501090703",80.875500667
"030501090704",90.8267590584
"030501040402",127.35276227
"030501060708",140.270550881
"030501030203",103.19861908
"030501030106",39.3641791342
"030501030302",129.483685161
"030501030204",83.3176603844
"030501030109",55.0323569708
"030501030104",38.4430361288
"030501030107",120.896585779
"030501030101",80.4798222071
"030501051002",161.590229364
"030501091306",52.9993543587
"030601070101",97.1617720156
"030501091308",66.609951119
"030501091207",131.47958964
"030501080403",76.5783218844
"030501091204",131.462545661
"030501040102",137.929184285
"030501090604",111.075363781
"030601070105",92.277588974
"030501091103",144.685498636
"030501091105",86.2702616733
"030501091310",48.3345311251
"030501051503",44.951261756
"030501051602",60.3901724901
"030501050902",103.469760488
"030501051301",144.191299514
"030501070303",74.8598917309
"030501060302",137.474965512
"030501070304",70.782559995
"030601010601",89.6886927461
"030601010408",84.2521106297
"030501090303",95.7555170805
"030501051604",148.224209803
"030501051003",69.3423429279
"030501051001",27.0895372662
"030501070201",90.6049530896
"030501051401",145.142434387
"030601010401",48.3591794785
"030601010402",39.9138916576
"030501070401",92.057322365
"030501090401",64.4668248951
"030501070202",71.9260637525
"030501090204",46.4527160457
"030501051004",150.03958963
"030501070302",58.0553765575
"030501080101",154.617606104
"030601010301",87.4209274069
"030501060507",146.308031385
"030501060404",72.2241769434
"030501060602",87.4295451504
"030501090804",121.69000697
"030501090904",32.5373355658
"030501040108",110.523215334
"030501060504",99.3416361433
"030501090903",52.8553924955
"030501060102",84.3436585247
"030501080301",105.163107991
"030501090901",78.5427703261
"030501070203",64.9284020072
"030601010304",55.8257556912
"030501080104",87.3647353299
"030501070305",118.524359609
"030501051506",130.69877686
"030501070402",129.633290787
"030601010204",94.3584696888
"030501080102",103.386090958
"030501090307",119.154955805
"030501090404",130.148542176
"030601010801",36.4397431712
"030501070502",86.5307197592
"030501060301",76.6791416136
"030501051505",133.240837957
"030601010403",38.3054260138
"030601010306",54.7512891132
"030501030303",94.7916370005
"030601010703",77.4127369025
"030501090304",39.1953843867
"030501030305",47.0378880214
"030501080204",104.323042087
"030501030410",73.7976741869
"030501030304",78.7303242996
"030501080105",133.389886505
"030601010502",148.321389469
"030501051202",81.8938095241
"030601010102",65.1995371068
"030501030605",106.537954909
"030501090306",50.7374917584
"030501080201",47.5509915693
"030501070504",70.6504671765
"030501030505",133.931646725
"030501080203",42.1110340314
"030501090502",133.682827784
"030601010803",121.235367653
"030501060502",99.1078060514
"030601010704",111.710196776
"030501090601",60.7975428297
"030501051501",94.1877261407
"030501051203",106.536903905
"030501050503",64.910498113
"030501050501",120.258589626
"030501090801",52.698662332
"030501080206",129.143300674
"030501080202",95.1792717005
"030501070506",65.7539863241
"030501090602",126.364085619
"030501030504",143.056038223
"030501091301",34.9552743236
"030501060701",88.8219524303
"030501040206",99.2304183432
"030501091203",75.0327758489
"030501040207",121.643924806
"030601070106",115.749093004
"030501091102",112.389391743
"030601070201",72.8013644677
"030501100306",93.8062571005
"030501091304",81.3242141414
"030601070205",62.9317086699
"030601070203",98.4395859357
"030601070104",31.4632416462
"030501091311",124.095511718
"030502040302",43.8996069471
"030502050107",144.7416496
"030502040310",44.2098946847
"030502040309",88.0614277425
"030502030302",31.5262429525
"030501030407",107.190236944
"030501030604",115.519184854
"030501070406",116.069325681
"030501070404",48.7196275669
"030501090305",90.2069567577
"030501060103",62.8312607415
"030501030404",54.3008445211
"030501090203",127.485605066
"030501051201",115.752941624
"030501060105",110.415549573
"030501070505",73.731229581
"030501040106",40.6162656108
"030501040104",99.1472000596
"030501080303",142.923237806
"030501060401",113.101004321
"030501070503",124.463669528
"030501030606",146.49215511
"030501060202",118.582596898
"030502030301",52.9665202549
"030502040105",44.555669588
"030502030305",150.765586876
"030502040107",132.759793777
"030502030208",114.838433968
"030601070302",33.0217963355
"030501100307",44.555341249
"030501091401",80.7342532902
"030601070202",115.002495967
"030601070103",69.8225761125
"030502040202",35.4492698337
